"Evaluate/step_episode","no_extra_reward_rainbowmini_2025-05-31_12-10-08 - _step","no_extra_reward_rainbowmini_2025-05-31_12-10-08 - _step__MIN","no_extra_reward_rainbowmini_2025-05-31_12-10-08 - _step__MAX","no_extra_reward_rainbowmini_2025-05-31_12-10-08 - Evaluate/EpRet","no_extra_reward_rainbowmini_2025-05-31_12-10-08 - Evaluate/EpRet__MIN","no_extra_reward_rainbowmini_2025-05-31_12-10-08 - Evaluate/EpRet__MAX","noe_FactoryTaskAllocationMiC_2024-12-09_21-42-46 - _step","noe_FactoryTaskAllocationMiC_2024-12-09_21-42-46 - _step__MIN","noe_FactoryTaskAllocationMiC_2024-12-09_21-42-46 - _step__MAX","noe_FactoryTaskAllocationMiC_2024-12-09_21-42-46 - Evaluate/EpRet","noe_FactoryTaskAllocationMiC_2024-12-09_21-42-46 - Evaluate/EpRet__MIN","noe_FactoryTaskAllocationMiC_2024-12-09_21-42-46 - Evaluate/EpRet__MAX","epsilon_FactoryTaskAllocationMiC_2024-12-08_17-36-58 - _step","epsilon_FactoryTaskAllocationMiC_2024-12-08_17-36-58 - _step__MIN","epsilon_FactoryTaskAllocationMiC_2024-12-08_17-36-58 - _step__MAX","epsilon_FactoryTaskAllocationMiC_2024-12-08_17-36-58 - Evaluate/EpRet","epsilon_FactoryTaskAllocationMiC_2024-12-08_17-36-58 - Evaluate/EpRet__MIN","epsilon_FactoryTaskAllocationMiC_2024-12-08_17-36-58 - Evaluate/EpRet__MAX"
"2140","48087","48087","48087","3.357999801635742","3.357999801635742","3.357999801635742","","","","","","","","","","","",""
"2141","48089","48089","48089","3.3859996795654297","3.3859996795654297","3.3859996795654297","","","","","","","","","","","",""
"2142","48253","48253","48253","1.0120000839233398","1.0120000839233398","1.0120000839233398","","","","","","","","","","","",""
"2143","48255","48255","48255","3.1530003547668457","3.1530003547668457","3.1530003547668457","","","","","","","","","","","",""
"2144","48257","48257","48257","3.13700008392334","3.13700008392334","3.13700008392334","","","","","","","","","","","",""
"2145","48259","48259","48259","3.23799991607666","3.23799991607666","3.23799991607666","","","","","","","","","","","",""
"2146","48261","48261","48261","3.2699999809265137","3.2699999809265137","3.2699999809265137","","","","","","","","","","","",""
"2147","48263","48263","48263","3.357999801635742","3.357999801635742","3.357999801635742","","","","","","","","","","","",""
"2148","48265","48265","48265","3.240999698638916","3.240999698638916","3.240999698638916","","","","","","","","","","","",""
"2149","48267","48267","48267","3.361999988555908","3.361999988555908","3.361999988555908","","","","","","","","","","","",""
"2150","48269","48269","48269","3.307000160217285","3.307000160217285","3.307000160217285","","","","","","","","","","","",""
"2151","48429","48429","48429","3.1070003509521484","3.1070003509521484","3.1070003509521484","","","","","","","","","","","",""
"2152","48431","48431","48431","3.1670002937316895","3.1670002937316895","3.1670002937316895","","","","","","","","","","","",""
"2153","48433","48433","48433","3.0920000076293945","3.0920000076293945","3.0920000076293945","","","","","","","","","","","",""
"2154","48435","48435","48435","3.2559995651245117","3.2559995651245117","3.2559995651245117","","","","","","","","","","","",""
"2155","48437","48437","48437","3.261000156402588","3.261000156402588","3.261000156402588","","","","","","","","","","","",""
"2156","48439","48439","48439","3.3610000610351562","3.3610000610351562","3.3610000610351562","","","","","","","","","","","",""
"2157","48441","48441","48441","3.244999885559082","3.244999885559082","3.244999885559082","","","","","","","","","","","",""
"2158","48443","48443","48443","3.364999771118164","3.364999771118164","3.364999771118164","","","","","","","","","","","",""
"2159","48445","48445","48445","3.383999824523926","3.383999824523926","3.383999824523926","","","","","","","","","","","",""
"2160","48605","48605","48605","3.118000030517578","3.118000030517578","3.118000030517578","","","","","","","","","","","",""
"2161","48607","48607","48607","3.1540002822875977","3.1540002822875977","3.1540002822875977","","","","","","","","","","","",""
"2162","48609","48609","48609","3.1579999923706055","3.1579999923706055","3.1579999923706055","","","","","","","","","","","",""
"2163","48611","48611","48611","3.2689995765686035","3.2689995765686035","3.2689995765686035","","","","","","","","","","","",""
"2164","48613","48613","48613","3.2760000228881836","3.2760000228881836","3.2760000228881836","","","","","","","","","","","",""
"2165","48615","48615","48615","3.327000141143799","3.327000141143799","3.327000141143799","","","","","","","","","","","",""
"2166","48617","48617","48617","3.2749996185302734","3.2749996185302734","3.2749996185302734","","","","","","","","","","","",""
"2167","48619","48619","48619","3.374000072479248","3.374000072479248","3.374000072479248","","","","","","","","","","","",""
"2168","48621","48621","48621","3.309999942779541","3.309999942779541","3.309999942779541","","","","","","","","","","","",""
"2169","48786","48786","48786","3.121000289916992","3.121000289916992","3.121000289916992","","","","","","","","","","","",""
"2170","48788","48788","48788","3.1670002937316895","3.1670002937316895","3.1670002937316895","","","","","","","","","","","",""
"2171","48790","48790","48790","3.1589999198913574","3.1589999198913574","3.1589999198913574","","","","","","","","","","","",""
"2172","48792","48792","48792","3.2599997520446777","3.2599997520446777","3.2599997520446777","","","","","","","","","","","",""
"2173","48794","48794","48794","3.257999897003174","3.257999897003174","3.257999897003174","","","","","","","","","","","",""
"2174","48796","48796","48796","3.358999729156494","3.358999729156494","3.358999729156494","","","","","","","","","","","",""
"2175","48798","48798","48798","3.249999523162842","3.249999523162842","3.249999523162842","","","","","","","","","","","",""
"2176","48800","48800","48800","3.3409996032714844","3.3409996032714844","3.3409996032714844","","","","","","","","","","","",""
"2177","48802","48802","48802","3.382999897003174","3.382999897003174","3.382999897003174","","","","","","","","","","","",""
"2178","48960","48960","48960","3.1140003204345703","3.1140003204345703","3.1140003204345703","","","","","","","","","","","",""
"2179","48962","48962","48962","3.1589999198913574","3.1589999198913574","3.1589999198913574","","","","","","","","","","","",""
"2180","48964","48964","48964","3.1710000038146973","3.1710000038146973","3.1710000038146973","","","","","","","","","","","",""
"2181","48966","48966","48966","1.2619993686676025","1.2619993686676025","1.2619993686676025","","","","","","","","","","","",""
"2182","48968","48968","48968","3.256999969482422","3.256999969482422","3.256999969482422","","","","","","","","","","","",""
"2183","48970","48970","48970","3.3449997901916504","3.3449997901916504","3.3449997901916504","","","","","","","","","","","",""
"2184","48972","48972","48972","3.2569994926452637","3.2569994926452637","3.2569994926452637","","","","","","","","","","","",""
"2185","48974","48974","48974","3.267000198364258","3.267000198364258","3.267000198364258","","","","","","","","","","","",""
"2186","48976","48976","48976","3.309999942779541","3.309999942779541","3.309999942779541","","","","","","","","","","","",""
"2187","49138","49138","49138","2.8940000534057617","2.8940000534057617","2.8940000534057617","","","","","","","","","","","",""
"2188","49140","49140","49140","3.138000011444092","3.138000011444092","3.138000011444092","","","","","","","","","","","",""
"2189","49142","49142","49142","3.1579999923706055","3.1579999923706055","3.1579999923706055","","","","","","","","","","","",""
"2190","49144","49144","49144","3.313999652862549","3.313999652862549","3.313999652862549","","","","","","","","","","","",""
"2191","49146","49146","49146","3.1700000762939453","3.1700000762939453","3.1700000762939453","","","","","","","","","","","",""
"2192","49148","49148","49148","3.3309998512268066","3.3309998512268066","3.3309998512268066","","","","","","","","","","","",""
"2193","49150","49150","49150","3.3299999237060547","3.3299999237060547","3.3299999237060547","","","","","","","","","","","",""
"2194","49152","49152","49152","3.197999954223633","3.197999954223633","3.197999954223633","","","","","","","","","","","",""
"2195","49154","49154","49154","3.307000160217285","3.307000160217285","3.307000160217285","","","","","","","","","","","",""
"2196","49320","49320","49320","3.111999988555908","3.111999988555908","3.111999988555908","","","","","","","","","","","",""
"2197","49322","49322","49322","3.135000228881836","3.135000228881836","3.135000228881836","","","","","","","","","","","",""
"2198","49324","49324","49324","3.102999687194824","3.102999687194824","3.102999687194824","","","","","","","","","","","",""
"2199","49326","49326","49326","3.297999858856201","3.297999858856201","3.297999858856201","","","","","","","","","","","",""
"2200","49328","49328","49328","3.263000011444092","3.263000011444092","3.263000011444092","","","","","","","","","","","",""
"2201","49330","49330","49330","3.3460001945495605","3.3460001945495605","3.3460001945495605","","","","","","","","","","","",""
"2202","49332","49332","49332","3.3309998512268066","3.3309998512268066","3.3309998512268066","","","","","","","","","","","",""
"2203","49334","49334","49334","3.2220001220703125","3.2220001220703125","3.2220001220703125","","","","","","","","","","","",""
"2204","49336","49336","49336","1.241999864578247","1.241999864578247","1.241999864578247","","","","","","","","","","","",""
"2205","49494","49494","49494","3.117000102996826","3.117000102996826","3.117000102996826","","","","","","","","","","","",""
"2206","49496","49496","49496","3.108999729156494","3.108999729156494","3.108999729156494","","","","","","","","","","","",""
"2207","49498","49498","49498","3.1440000534057617","3.1440000534057617","3.1440000534057617","","","","","","","","","","","",""
"2208","49500","49500","49500","3.3229994773864746","3.3229994773864746","3.3229994773864746","","","","","","","","","","","",""
"2209","49502","49502","49502","3.365999698638916","3.365999698638916","3.365999698638916","","","","","","","","","","","",""
"2210","49504","49504","49504","3.3449997901916504","3.3449997901916504","3.3449997901916504","","","","","","","","","","","",""
"2211","49506","49506","49506","3.246999740600586","3.246999740600586","3.246999740600586","","","","","","","","","","","",""
"2212","49508","49508","49508","3.359999656677246","3.359999656677246","3.359999656677246","","","","","","","","","","","",""
"2213","49510","49510","49510","3.4029998779296875","3.4029998779296875","3.4029998779296875","","","","","","","","","","","",""
"2214","49672","49672","49672","3.0960001945495605","3.0960001945495605","3.0960001945495605","","","","","","","","","","","",""
"2215","49674","49674","49674","3.080000400543213","3.080000400543213","3.080000400543213","","","","","","","","","","","",""
"2216","49676","49676","49676","0.9919997453689575","0.9919997453689575","0.9919997453689575","","","","","","","","","","","",""
"2217","49678","49678","49678","3.2609996795654297","3.2609996795654297","3.2609996795654297","","","","","","","","","","","",""
"2218","49680","49680","49680","3.2140002250671387","3.2140002250671387","3.2140002250671387","","","","","","","","","","","",""
"2219","49682","49682","49682","3.3519997596740723","3.3519997596740723","3.3519997596740723","","","","","","","","","","","",""
"2220","49684","49684","49684","3.2849998474121094","3.2849998474121094","3.2849998474121094","","","","","","","","","","","",""
"2221","49686","49686","49686","3.2239999771118164","3.2239999771118164","3.2239999771118164","","","","","","","","","","","",""
"2222","49688","49688","49688","3.315999984741211","3.315999984741211","3.315999984741211","","","","","","","","","","","",""
"2223","49852","49852","49852","3.111999988555908","3.111999988555908","3.111999988555908","","","","","","","","","","","",""
"2224","49854","49854","49854","3.111999988555908","3.111999988555908","3.111999988555908","","","","","","","","","","","",""
"2225","49856","49856","49856","3.1540002822875977","3.1540002822875977","3.1540002822875977","","","","","","","","","","","",""
"2226","49858","49858","49858","3.2729997634887695","3.2729997634887695","3.2729997634887695","","","","","","","","","","","",""
"2227","49860","49860","49860","3.2719998359680176","3.2719998359680176","3.2719998359680176","","","","","","","","","","","",""
"2228","49862","49862","49862","3.3350000381469727","3.3350000381469727","3.3350000381469727","","","","","","","","","","","",""
"2229","49864","49864","49864","3.2609996795654297","3.2609996795654297","3.2609996795654297","","","","","","","","","","","",""
"2230","49866","49866","49866","3.2100000381469727","3.2100000381469727","3.2100000381469727","","","","","","","","","","","",""
"2231","49868","49868","49868","3.383999824523926","3.383999824523926","3.383999824523926","","","","","","","","","","","",""
"2232","50032","50032","50032","2.8429999351501465","2.8429999351501465","2.8429999351501465","","","","","","","","","","","",""
"2233","50034","50034","50034","3.102999687194824","3.102999687194824","3.102999687194824","","","","","","","","","","","",""
"2234","50036","50036","50036","3.1589999198913574","3.1589999198913574","3.1589999198913574","","","","","","","","","","","",""
"2235","50038","50038","50038","3.313999652862549","3.313999652862549","3.313999652862549","","","","","","","","","","","",""
"2236","50040","50040","50040","3.2769999504089355","3.2769999504089355","3.2769999504089355","","","","","","","","","","","",""
"2237","50042","50042","50042","3.359999656677246","3.359999656677246","3.359999656677246","","","","","","","","","","","",""
"2238","50044","50044","50044","3.312000274658203","3.312000274658203","3.312000274658203","","","","","","","","","","","",""
"2239","50046","50046","50046","3.2140002250671387","3.2140002250671387","3.2140002250671387","","","","","","","","","","","",""
"2240","50048","50048","50048","3.388000011444092","3.388000011444092","3.388000011444092","","","","","","","","","","","",""
"2241","50209","50209","50209","3.0840001106262207","3.0840001106262207","3.0840001106262207","","","","","","","","","","","",""
"2242","50211","50211","50211","0.9919997453689575","0.9919997453689575","0.9919997453689575","","","","","","","","","","","",""
"2243","50213","50213","50213","0.9919997453689575","0.9919997453689575","0.9919997453689575","","","","","","","","","","","",""
"2244","50215","50215","50215","1.261999487876892","1.261999487876892","1.261999487876892","","","","","","","","","","","",""
"2245","50217","50217","50217","3.263000011444092","3.263000011444092","3.263000011444092","","","","","","","","","","","",""
"2246","50219","50219","50219","3.3590002059936523","3.3590002059936523","3.3590002059936523","","","","","","","","","","","",""
"2247","50221","50221","50221","3.2599997520446777","3.2599997520446777","3.2599997520446777","","","","","","","","","","","",""
"2248","50223","50223","50223","3.3540000915527344","3.3540000915527344","3.3540000915527344","","","","","","","","","","","",""
"2249","50225","50225","50225","3.309999942779541","3.309999942779541","3.309999942779541","","","","","","","","","","","",""
"2250","50388","50388","50388","3.1020002365112305","3.1020002365112305","3.1020002365112305","","","","","","","","","","","",""
"2251","50390","50390","50390","3.114999771118164","3.114999771118164","3.114999771118164","","","","","","","","","","","",""
"2252","50392","50392","50392","3.1040000915527344","3.1040000915527344","3.1040000915527344","","","","","","","","","","","",""
"2253","50394","50394","50394","3.242000102996826","3.242000102996826","3.242000102996826","","","","","","","","","","","",""
"2254","50396","50396","50396","3.2739996910095215","3.2739996910095215","3.2739996910095215","","","","","","","","","","","",""
"2255","50398","50398","50398","3.3460001945495605","3.3460001945495605","3.3460001945495605","","","","","","","","","","","",""
"2256","50400","50400","50400","3.3299999237060547","3.3299999237060547","3.3299999237060547","","","","","","","","","","","",""
"2257","50402","50402","50402","3.3559999465942383","3.3559999465942383","3.3559999465942383","","","","","","","","","","","",""
"2258","50404","50404","50404","3.4039998054504395","3.4039998054504395","3.4039998054504395","","","","","","","","","","","",""
"2259","50567","50567","50567","3.0920000076293945","3.0920000076293945","3.0920000076293945","","","","","","","","","","","",""
"2260","50569","50569","50569","3.1389999389648438","3.1389999389648438","3.1389999389648438","","","","","","","","","","","",""
"2261","50571","50571","50571","3.1700000762939453","3.1700000762939453","3.1700000762939453","","","","","","","","","","","",""
"2262","50573","50573","50573","1.2619996070861816","1.2619996070861816","1.2619996070861816","","","","","","","","","","","",""
"2263","50575","50575","50575","3.1690001487731934","3.1690001487731934","3.1690001487731934","","","","","","","","","","","",""
"2264","50577","50577","50577","3.3519997596740723","3.3519997596740723","3.3519997596740723","","","","","","","","","","","",""
"2265","50579","50579","50579","3.237999439239502","3.237999439239502","3.237999439239502","","","","","","","","","","","",""
"2266","50581","50581","50581","3.352999687194824","3.352999687194824","3.352999687194824","","","","","","","","","","","",""
"2267","50583","50583","50583","3.302000045776367","3.302000045776367","3.302000045776367","","","","","","","","","","","",""
"2268","50748","50748","50748","3.118000030517578","3.118000030517578","3.118000030517578","","","","","","","","","","","",""
"2269","50750","50750","50750","3.109999656677246","3.109999656677246","3.109999656677246","","","","","","","","","","","",""
"2270","50752","50752","50752","3.11299991607666","3.11299991607666","3.11299991607666","","","","","","","","","","","",""
"2271","50754","50754","50754","3.24899959564209","3.24899959564209","3.24899959564209","","","","","","","","","","","",""
"2272","50756","50756","50756","3.184999942779541","3.184999942779541","3.184999942779541","","","","","","","","","","","",""
"2273","50758","50758","50758","1.2419997453689575","1.2419997453689575","1.2419997453689575","","","","","","","","","","","",""
"2274","50760","50760","50760","3.2609996795654297","3.2609996795654297","3.2609996795654297","","","","","","","","","","","",""
"2275","50762","50762","50762","3.3569998741149902","3.3569998741149902","3.3569998741149902","","","","","","","","","","","",""
"2276","50764","50764","50764","3.3849997520446777","3.3849997520446777","3.3849997520446777","","","","","","","","","","","",""
"2277","50926","50926","50926","3.124000072479248","3.124000072479248","3.124000072479248","","","","","","","","","","","",""
"2278","50928","50928","50928","3.1700000762939453","3.1700000762939453","3.1700000762939453","","","","","","","","","","","",""
"2279","50930","50930","50930","3.1540002822875977","3.1540002822875977","3.1540002822875977","","","","","","","","","","","",""
"2280","50932","50932","50932","3.2749996185302734","3.2749996185302734","3.2749996185302734","","","","","","","","","","","",""
"2281","50934","50934","50934","3.3340001106262207","3.3340001106262207","3.3340001106262207","","","","","","","","","","","",""
"2282","50936","50936","50936","3.358999729156494","3.358999729156494","3.358999729156494","","","","","","","","","","","",""
"2283","50938","50938","50938","3.2569994926452637","3.2569994926452637","3.2569994926452637","","","","","","","","","","","",""
"2284","50940","50940","50940","3.2680001258850098","3.2680001258850098","3.2680001258850098","","","","","","","","","","","",""
"2285","50942","50942","50942","3.4040002822875977","3.4040002822875977","3.4040002822875977","","","","","","","","","","","",""
"2286","51103","51103","51103","3.0960001945495605","3.0960001945495605","3.0960001945495605","","","","","","","","","","","",""
"2287","51105","51105","51105","3.1100001335144043","3.1100001335144043","3.1100001335144043","","","","","","","","","","","",""
"2288","51107","51107","51107","3.1589999198913574","3.1589999198913574","3.1589999198913574","","","","","","","","","","","",""
"2289","51109","51109","51109","3.3299999237060547","3.3299999237060547","3.3299999237060547","","","","","","","","","","","",""
"2290","51111","51111","51111","3.250999927520752","3.250999927520752","3.250999927520752","","","","","","","","","","","",""
"2291","51113","51113","51113","3.332000255584717","3.332000255584717","3.332000255584717","","","","","","","","","","","",""
"2292","51115","51115","51115","3.23799991607666","3.23799991607666","3.23799991607666","","","","","","","","","","","",""
"2293","51117","51117","51117","3.3499999046325684","3.3499999046325684","3.3499999046325684","","","","","","","","","","","",""
"2294","51119","51119","51119","3.3889999389648438","3.3889999389648438","3.3889999389648438","","","","","","","","","","","",""
"2295","51277","51277","51277","3.1070003509521484","3.1070003509521484","3.1070003509521484","","","","","","","","","","","",""
"2296","51279","51279","51279","3.1519999504089355","3.1519999504089355","3.1519999504089355","","","","","","","","","","","",""
"2297","51281","51281","51281","3.1579999923706055","3.1579999923706055","3.1579999923706055","","","","","","","","","","","",""
"2298","51283","51283","51283","1.261999487876892","1.261999487876892","1.261999487876892","","","","","","","","","","","",""
"2299","51285","51285","51285","3.2719998359680176","3.2719998359680176","3.2719998359680176","","","","","","","","","","","",""
"2300","51287","51287","51287","3.3469996452331543","3.3469996452331543","3.3469996452331543","","","","","","","","","","","",""
"2301","51289","51289","51289","3.253999710083008","3.253999710083008","3.253999710083008","","","","","","","","","","","",""
"2302","51291","51291","51291","3.3339996337890625","3.3339996337890625","3.3339996337890625","","","","","","","","","","","",""
"2303","51293","51293","51293","3.375","3.375","3.375","","","","","","","","","","","",""
"2304","51451","51451","51451","3.1020002365112305","3.1020002365112305","3.1020002365112305","","","","","","","","","","","",""
"2305","51453","51453","51453","3.1540002822875977","3.1540002822875977","3.1540002822875977","","","","","","","","","","","",""
"2306","51455","51455","51455","3.1579999923706055","3.1579999923706055","3.1579999923706055","","","","","","","","","","","",""
"2307","51457","51457","51457","3.2559995651245117","3.2559995651245117","3.2559995651245117","","","","","","","","","","","",""
"2308","51459","51459","51459","3.257999897003174","3.257999897003174","3.257999897003174","","","","","","","","","","","",""
"2309","51461","51461","51461","3.3469996452331543","3.3469996452331543","3.3469996452331543","","","","","","","","","","","",""
"2310","51463","51463","51463","3.244999885559082","3.244999885559082","3.244999885559082","","","","","","","","","","","",""
"2311","51465","51465","51465","3.327000141143799","3.327000141143799","3.327000141143799","","","","","","","","","","","",""
"2312","51467","51467","51467","3.311999797821045","3.311999797821045","3.311999797821045","","","","","","","","","","","",""
"2313","51629","51629","51629","3.1110000610351562","3.1110000610351562","3.1110000610351562","","","","","","","","","","","",""
"2314","51631","51631","51631","3.1589999198913574","3.1589999198913574","3.1589999198913574","","","","","","","","","","","",""
"2315","51633","51633","51633","3.1560001373291016","3.1560001373291016","3.1560001373291016","","","","","","","","","","","",""
"2316","51635","51635","51635","3.2109994888305664","3.2109994888305664","3.2109994888305664","","","","","","","","","","","",""
"2317","51637","51637","51637","3.2100000381469727","3.2100000381469727","3.2100000381469727","","","","","","","","","","","",""
"2318","51639","51639","51639","3.36299991607666","3.36299991607666","3.36299991607666","","","","","","","","","","","",""
"2319","51641","51641","51641","3.239999771118164","3.239999771118164","3.239999771118164","","","","","","","","","","","",""
"2320","51643","51643","51643","3.184000015258789","3.184000015258789","3.184000015258789","","","","","","","","","","","",""
"2321","51645","51645","51645","3.307000160217285","3.307000160217285","3.307000160217285","","","","","","","","","","","",""
"2322","51808","51808","51808","3.0920000076293945","3.0920000076293945","3.0920000076293945","","","","","","","","","","","",""
"2323","51810","51810","51810","3.110999584197998","3.110999584197998","3.110999584197998","","","","","","","","","","","",""
"2324","51812","51812","51812","3.134000301361084","3.134000301361084","3.134000301361084","","","","","","","","","","","",""
"2325","51814","51814","51814","3.2719998359680176","3.2719998359680176","3.2719998359680176","","","","","","","","","","","",""
"2326","51816","51816","51816","3.3330001831054688","3.3330001831054688","3.3330001831054688","","","","","","","","","","","",""
"2327","51818","51818","51818","3.3469996452331543","3.3469996452331543","3.3469996452331543","","","","","","","","","","","",""
"2328","51820","51820","51820","3.2659997940063477","3.2659997940063477","3.2659997940063477","","","","","","","","","","","",""
"2329","51822","51822","51822","3.3899998664855957","3.3899998664855957","3.3899998664855957","","","","","","","","","","","",""
"2330","51824","51824","51824","3.3849997520446777","3.3849997520446777","3.3849997520446777","","","","","","","","","","","",""
"2331","51984","51984","51984","1.0120002031326294","1.0120002031326294","1.0120002031326294","","","","","","","","","","","",""
"2332","51986","51986","51986","3.1069998741149902","3.1069998741149902","3.1069998741149902","","","","","","","","","","","",""
"2333","51988","51988","51988","3.13700008392334","3.13700008392334","3.13700008392334","","","","","","","","","","","",""
"2334","51990","51990","51990","3.3339996337890625","3.3339996337890625","3.3339996337890625","","","","","","","","","","","",""
"2335","51992","51992","51992","3.1690001487731934","3.1690001487731934","3.1690001487731934","","","","","","","","","","","",""
"2336","51994","51994","51994","3.3499999046325684","3.3499999046325684","3.3499999046325684","","","","","","","","","","","",""
"2337","51996","51996","51996","3.227999687194824","3.227999687194824","3.227999687194824","","","","","","","","","","","",""
"2338","51998","51998","51998","3.354999542236328","3.354999542236328","3.354999542236328","","","","","","","","","","","",""
"2339","52000","52000","52000","3.4099998474121094","3.4099998474121094","3.4099998474121094","","","","","","","","","","","",""
"2340","52164","52164","52164","1.0120000839233398","1.0120000839233398","1.0120000839233398","","","","","","","","","","","",""
"2341","52166","52166","52166","3.1579999923706055","3.1579999923706055","3.1579999923706055","","","","","","","","","","","",""
"2342","52168","52168","52168","3.1150002479553223","3.1150002479553223","3.1150002479553223","","","","","","","","","","","",""
"2343","52170","52170","52170","3.2599997520446777","3.2599997520446777","3.2599997520446777","","","","","","","","","","","",""
"2344","52172","52172","52172","3.3420000076293945","3.3420000076293945","3.3420000076293945","","","","","","","","","","","",""
"2345","52174","52174","52174","3.332000255584717","3.332000255584717","3.332000255584717","","","","","","","","","","","",""
"2346","52176","52176","52176","3.249999523162842","3.249999523162842","3.249999523162842","","","","","","","","","","","",""
"2347","52178","52178","52178","3.3849997520446777","3.3849997520446777","3.3849997520446777","","","","","","","","","","","",""
"2348","52180","52180","52180","3.317999839782715","3.317999839782715","3.317999839782715","","","","","","","","","","","",""
"2349","52337","52337","52337","1.0119999647140503","1.0119999647140503","1.0119999647140503","","","","","","","","","","","",""
"2350","52339","52339","52339","3.1640000343322754","3.1640000343322754","3.1640000343322754","","","","","","","","","","","",""
"2351","52341","52341","52341","3.1700000762939453","3.1700000762939453","3.1700000762939453","","","","","","","","","","","",""
"2352","52343","52343","52343","1.2619996070861816","1.2619996070861816","1.2619996070861816","","","","","","","","","","","",""
"2353","52345","52345","52345","3.2750000953674316","3.2750000953674316","3.2750000953674316","","","","","","","","","","","",""
"2354","52347","52347","52347","3.332000255584717","3.332000255584717","3.332000255584717","","","","","","","","","","","",""
"2355","52349","52349","52349","3.24899959564209","3.24899959564209","3.24899959564209","","","","","","","","","","","",""
"2356","52351","52351","52351","3.354999542236328","3.354999542236328","3.354999542236328","","","","","","","","","","","",""
"2357","52353","52353","52353","3.321000099182129","3.321000099182129","3.321000099182129","","","","","","","","","","","",""
"2358","52511","52511","52511","1.0120002031326294","1.0120002031326294","1.0120002031326294","","","","","","","","","","","",""
"2359","52513","52513","52513","3.0850000381469727","3.0850000381469727","3.0850000381469727","","","","","","","","","","","",""
"2360","52515","52515","52515","3.1690001487731934","3.1690001487731934","3.1690001487731934","","","","","","","","","","","",""
"2361","52517","52517","52517","3.296999931335449","3.296999931335449","3.296999931335449","","","","","","","","","","","",""
"2362","52519","52519","52519","3.2740001678466797","3.2740001678466797","3.2740001678466797","","","","","","","","","","","",""
"2363","52521","52521","52521","3.3330001831054688","3.3330001831054688","3.3330001831054688","","","","","","","","","","","",""
"2364","52523","52523","52523","3.2599997520446777","3.2599997520446777","3.2599997520446777","","","","","","","","","","","",""
"2365","52525","52525","52525","3.184999942779541","3.184999942779541","3.184999942779541","","","","","","","","","","","",""
"2366","52527","52527","52527","3.328000068664551","3.328000068664551","3.328000068664551","","","","","","","","","","","",""
"2367","52690","52690","52690","1.0120000839233398","1.0120000839233398","1.0120000839233398","","","","","","","","","","","",""
"2368","52692","52692","52692","3.1589999198913574","3.1589999198913574","3.1589999198913574","","","","","","","","","","","",""
"2369","52694","52694","52694","3.1700000762939453","3.1700000762939453","3.1700000762939453","","","","","","","","","","","",""
"2370","52696","52696","52696","1.261999487876892","1.261999487876892","1.261999487876892","","","","","","","","","","","",""
"2371","52698","52698","52698","3.2669997215270996","3.2669997215270996","3.2669997215270996","","","","","","","","","","","",""
"2372","52700","52700","52700","3.36299991607666","3.36299991607666","3.36299991607666","","","","","","","","","","","",""
"2373","52702","52702","52702","3.241999626159668","3.241999626159668","3.241999626159668","","","","","","","","","","","",""
"2374","52704","52704","52704","3.3499999046325684","3.3499999046325684","3.3499999046325684","","","","","","","","","","","",""
"2375","52706","52706","52706","3.311999797821045","3.311999797821045","3.311999797821045","","","","","","","","","","","",""
"2376","52866","52866","52866","1.0120000839233398","1.0120000839233398","1.0120000839233398","","","","","","","","","","","",""
"2377","52868","52868","52868","3.1540002822875977","3.1540002822875977","3.1540002822875977","","","","","","","","","","","",""
"2378","52870","52870","52870","3.1589999198913574","3.1589999198913574","3.1589999198913574","","","","","","","","","","","",""
"2379","52872","52872","52872","3.3329997062683105","3.3329997062683105","3.3329997062683105","","","","","","","","","","","",""
"2380","52874","52874","52874","3.2669997215270996","3.2669997215270996","3.2669997215270996","","","","","","","","","","","",""
"2381","52876","52876","52876","3.361999988555908","3.361999988555908","3.361999988555908","","","","","","","","","","","",""
"2382","52878","52878","52878","3.3359999656677246","3.3359999656677246","3.3359999656677246","","","","","","","","","","","",""
"2383","52880","52880","52880","3.184000015258789","3.184000015258789","3.184000015258789","","","","","","","","","","","",""
"2384","52882","52882","52882","3.311999797821045","3.311999797821045","3.311999797821045","","","","","","","","","","","",""
"2385","53049","53049","53049","1.0120000839233398","1.0120000839233398","1.0120000839233398","","","","","","","","","","","",""
"2386","53051","53051","53051","3.1510000228881836","3.1510000228881836","3.1510000228881836","","","","","","","","","","","",""
"2387","53053","53053","53053","3.1730003356933594","3.1730003356933594","3.1730003356933594","","","","","","","","","","","",""
"2388","53055","53055","53055","3.2699999809265137","3.2699999809265137","3.2699999809265137","","","","","","","","","","","",""
"2389","53057","53057","53057","3.257999897003174","3.257999897003174","3.257999897003174","","","","","","","","","","","",""
"2390","53059","53059","53059","3.3429999351501465","3.3429999351501465","3.3429999351501465","","","","","","","","","","","",""
"2391","53061","53061","53061","3.302999496459961","3.302999496459961","3.302999496459961","","","","","","","","","","","",""
"2392","53063","53063","53063","3.3409996032714844","3.3409996032714844","3.3409996032714844","","","","","","","","","","","",""
"2393","53065","53065","53065","3.320000171661377","3.320000171661377","3.320000171661377","","","","","","","","","","","",""
"2394","53225","53225","53225","1.0120000839233398","1.0120000839233398","1.0120000839233398","","","","","","","","","","","",""
